,place_id,name,location_lat,location_lng,types,rating,total_reviews,address,is_amusement_park,is_aquarium,is_art_gallery,is_bowling_alley,is_library,is_movie_theater,is_mosque,is_cafe,is_church,is_night_club,is_park,is_point_of_interest,is_museum,is_restaurant,is_zoo,is_cheap,is_expensive,family,friends,kids,romantic
82,ChIJWZhJm7ZSWUERYcl5m0eOFZY,5D Кинотеатр,55.82120820000001,49.09202910000001,"movie_theater,point_of_interest,establishment",4.1,28,"ТРК ""Тандем, пр. Ибрагимова, 56, Казань, Респ. Татарстан, Россия, 420066",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
83,ChIJ1xv-7MGtXkERn7bUe9myGc8,Смотри и Пой,55.76496170000001,49.18487920000001,"movie_theater,point_of_interest,establishment",4.2,38,"ул. Рихарда Зорге, 11Б, Казань, Респ. Татарстан, Россия, 420087",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
84,ChIJx74AwAWtXkERibyHkpgDKcs,Relaxcinema,55.781944,49.125401,"movie_theater,point_of_interest,establishment",4.4,18,"Спартаковская ул., 2, Казань, Респ. Татарстан, Россия, 420000",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
85,ChIJg0XL0zCzXkERUn1kMFL6u5w,Кинотеатр Алмаз Синема XL,55.82517199999999,49.152628,"movie_theater,point_of_interest,establishment",4.0,19,"Проспект Ямашева, 97 ТК XL, Казань, Респ. Татарстан, Россия, 420133",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
86,ChIJgzbEH7StXkERLVP2h95_30g,Автокинотеатр Love cinema,55.7937439,49.1884239,"movie_theater,point_of_interest,establishment",4.6,126,"ул. Патриса Лумумбы, 47А, Казань, Респ. Татарстан, Россия, 420061",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
87,ChIJp0pBbgCzXkERma4wJaUgx4Q,Смотри и Пой,55.82517199999999,49.152628,"movie_theater,point_of_interest,establishment",4.0,4,"пр. Хусаина Ямашева, 97, Казань, Респ. Татарстан, Россия, 421001",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
88,ChIJ0Su1uRqtXkERROAeHOlFI5Q,Облепиха кафе,55.78546739999999,49.11910899999999,"cafe,point_of_interest,food,establishment",4.1,695,"ул. Пушкина, 1 корпус 55А, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
89,ChIJMaP-thqtXkERI-kxaPIQzGM,Все свои lounge,55.7854226,49.119106,"cafe,point_of_interest,food,establishment",4.0,392,"ул. Пушкина, 1/55а, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
90,ChIJCb_BbKuyXkERRUqg8TJPRfk,Бабушкина Сковородка,55.81589570000001,49.127108,"cafe,point_of_interest,food,establishment",4.1,152,"пр. Фатыха Амирхана, 1Б, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
91,ChIJNSl9_xetXkERQMplNuY_KQQ,Театрал,55.79316069999999,49.1078361,"cafe,point_of_interest,food,establishment",4.5,43,"Право-Булачная ул., 13А, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1
92,ChIJmwrkEhWtXkER6Zl2DETnqVg,New York Coffee,55.7974335,49.122611600000006,"cafe,point_of_interest,food,establishment",4.5,254,"ул. Большая Красная, 34/16, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
93,ChIJd7aAoRetXkER-aYRFl8sNig,Вечернее,55.7925441,49.11281,"cafe,point_of_interest,food,establishment",4.3,412,"ул. Мусы Джалиля, 14А, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
94,ChIJr-7Z_E2tXkERhDlT1lCJqrg,"Кафе-бар ""Носорог""",55.8168839,49.1161466,"cafe,point_of_interest,food,establishment",4.5,99,"Меридианная ул., 2, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
95,ChIJoTjtr1StXkERJ9z6CSz2Dvs,Кишмиш,55.82571899999999,49.120055,"cafe,point_of_interest,food,establishment",4.3,491,"ул. Мусина, 29, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
96,ChIJp6v95FGtXkERm0QFf6w2Vfw,Мамбочино,55.8169172,49.1204456,"cafe,point_of_interest,food,establishment",4.4,422,"ул. Мусина, 1, Казань, Респ. Татарстан, Россия, 420000",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
97,ChIJD8suVA2tXkERv5u4bWjlljQ,Циферблат,55.79173050000001,49.13764310000001,"cafe,point_of_interest,food,establishment",4.6,313,"ул. Щапова, 47, Казань, Респ. Татарстан, Россия, 420012",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
98,ChIJZxBWlwCyXkER19-2mS1Wfhw,Кафе Сава,55.7691236,49.2443158,"cafe,point_of_interest,food,establishment",4.1,132,"ул. Ноксинский Спуск, 45, Казань, Респ. Татарстан, Россия, 420140",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0
99,ChIJybGzNgatXkER_2H1WZllvGA,Сюембике,55.77951949999999,49.1305696,"cafe,point_of_interest,food,establishment",4.4,354,"Спартаковская ул., 35, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
100,ChIJR7WruNNSWUERUxBl5iugPKg,Ширван,55.8111874,49.0671626,"cafe,restaurant,point_of_interest,food,establishment",4.2,110,"ул. Гладилова, 50, Казань, Респ. Татарстан, Россия, 420032",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
101,ChIJBfMdr61SWUERmE-IUK3riC0,Тайфун,55.82502389999999,49.1096709,"cafe,point_of_interest,food,establishment",4.2,731,"ул. Абсалямова, 37а, Казань, Респ. Татарстан, Россия, 420066",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
102,ChIJjR0jLx2tXkERyVY1QBusPpE,Миллэт,55.78097560000001,49.108656,"cafe,point_of_interest,food,establishment",4.7,74,"ул. Нариманова, 62, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
103,ChIJ4TRT4AWtXkERgQv5EP92ECc,Омар Хайям,55.78104490000001,49.127118,"cafe,point_of_interest,food,establishment",4.4,164,"ТОК “Караван, Спартаковская ул., 2 а, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
104,ChIJJTvx14SyXkERTUCiCJkraWw,"Кафе ""Халяль""",55.80902070000001,49.1820964,"cafe,point_of_interest,food,establishment",4.7,82,"Сибирский Тракт, 19/6, Казань, Респ. Татарстан, Россия, 420029",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
105,ChIJJwqN9xCtXkERg5x9FUBk860,I-Bar,55.788664,49.12121370000001,"cafe,point_of_interest,food,establishment",4.6,167,"Профсоюзная ул., 46/11, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1
106,ChIJXy2emnatXkERpbXCOEakJrA,Бэхет,55.79033149999999,49.156276,"cafe,point_of_interest,food,establishment",4.4,20,"ул. Зинина, 7, Казань, Респ. Татарстан, Россия, 420097",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
107,ChIJUaXWiROtXkER24s8hcHYShM,IDOL Night Club,55.793719,49.1253406,"night_club,point_of_interest,establishment",4.3,43,"ул. Пушкина, 46, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0
108,ChIJWRNF5BOtXkERISUc7WRcv7o,Bash,55.7927346,49.12402789999999,"night_club,point_of_interest,establishment",3.9,121,"ул. Пушкина, 29а, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
109,ChIJxULf1QKtXkER1ghOiJ9KpTo,THE LEGEND,55.78079,49.11078089999999,"night_club,point_of_interest,establishment",4.1,73,"ул. Парижской Коммуны, 26, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0
110,ChIJJ5Rn_xutXkERqdYH1zcc7Iw,Тихое место,55.786292,49.107193,"night_club,point_of_interest,establishment",4.3,31,"Борнана Шахиди урамы 21 Казан Татарстан Републиц, Россия, 420111",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
111,ChIJr0BPeRetXkERSEY7mRiMhKw,Burlesque,55.7914056,49.1120428,"night_club,point_of_interest,establishment",4.1,24,"ул. Баумана, д. 44/8, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
112,ChIJLxT0KrNSWUER1GcYHt6feQc,Teatro,55.81989599999999,49.106291,"night_club,point_of_interest,establishment",3.8,45,"Чистопольская ул., 9А, Казань, Респ. Татарстан, Россия, 420066",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
113,ChIJ_13pE66yXkERQMkOVffCoK8,Деревяный Дворик,55.8290483,49.1491698,"night_club,point_of_interest,establishment",4.5,2,"пр. Хусаина Ямашева, 94Б, Казань, Респ. Татарстан, Россия, 420133",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0
114,ChIJyWPftHlTWUERJPel_ifvTNE,Бабкина Лавка,55.8250409,49.096446,"night_club,point_of_interest,establishment",5.0,1,"Казань, Респ. Татарстан, Россия, 420066",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
115,ChIJ8-qpSBitXkERKuGM9EYypBA,Барсукъ мужской стриптиз клуб,55.79081499999999,49.107825,"night_club,bar,point_of_interest,establishment",4.5,21,"ул. Чернышевского, 27, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
116,ChIJi1WfucKtXkERAihkATe9Hyc,Нора,55.7937068,49.1161918,"night_club,point_of_interest,establishment",4.7,7,"ул. Кремлевская, 21, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1
117,ChIJzT4MfFCtXkER7upIXzMLq_Y,"Gentelmen's club, стриптиз клуб",55.81544399999999,49.127257,"night_club,bar,point_of_interest,establishment",4.8,15,"Проспект Фатыха Амирхана, д. 1Б РК Ривьера, 3 этаж, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
118,ChIJFS94RHatXkERzdCDVYuhLc4,11 Летняя колония строгого режима,55.7549595,49.2093359,"night_club,point_of_interest,establishment",3.3,4,"ул. Братьев Касимовых, 68, Казань, Респ. Татарстан, Россия, 420110",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
119,ChIJAZV3liKtXkERoPtqIiRhwUQ,Zажигалка,55.793115,49.104051,"night_club,point_of_interest,establishment",3.8,19,"Московская ул., 11, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
120,ChIJPx0DPupSWUERshxgNz1IXu8,Zion Компьютерный Клуб,55.8286149,49.058045,"night_club,point_of_interest,establishment",4.0,22,"ул. Кулахметова, 23, Казань, Респ. Татарстан, Россия, 420095",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1
121,ChIJm65Xfg-tXkERazhkAuFrsx4,Bonaparte,55.78390599999999,49.12606299999999,"spa,night_club,bar,lodging,health,point_of_interest,establishment",4.6,58,"ул. Островского, 67, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
122,ChIJRRTccAWtXkEReDUiGKTdfoc,Парк Тысячелетия Казани,55.78351749999999,49.1237515,"park,point_of_interest,establishment",4.5,2507,"Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
123,ChIJmcUVo6lSWUERSnSg7Uu-dmw,Парк Победы,55.82941049999999,49.1073615,"park,point_of_interest,establishment",4.7,5981,"ул. Бондаренко, Казань, Респ. Татарстан, Россия, 420066",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
124,ChIJjzm_cBatXkERrGXaxLVLsJY,Чёрное озеро,55.79490420000001,49.1178238,"park,point_of_interest,establishment",4.5,4202,"ул. Дзержинского, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
125,ChIJ-Tu8uZNSWUERX7reEte4JPE,Парк имени Урицкого,55.8376864,49.06403719999999,"park,point_of_interest,establishment",4.7,4827,"Казань, Респ. Татарстан, Россия, 420039",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
126,ChIJIZLEq2RNWUER1AUvrTdX8y8,Парк Крылья Советов,55.85245070000001,49.08848039999999,"park,point_of_interest,establishment",4.5,2750,"Казань, Респ. Татарстан, Россия, 420127",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
127,ChIJLW_v_K-yXkERCb8bKkNz2Ow,Парк Континент,55.82678170000001,49.155596,"park,point_of_interest,establishment",4.6,1019,"пр. Хусаина Ямашева, 104, Казань, Респ. Татарстан, Россия, 420133",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
128,ChIJJ4-AgvusXkERz2fN4KoURfU,Парк Молодоженов,55.77552739999999,49.0999334,"park,point_of_interest,establishment",3.8,286,"Казань, Респ. Татарстан, Россия, 420108",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
129,ChIJucpVxBKtXkERewaD3eOsuo8,Лядской сад,55.7928169,49.1340096,"park,point_of_interest,establishment",4.7,1525,"ул. Максима Горького, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
130,ChIJl25lwHauXkERgyo0ebnX-So,Парк Ёлочный Городок,55.746536,49.204736,"park,point_of_interest,establishment",4.4,66,"просп. Победы, 46а, Казань, Респ. Татарстан, Россия, 420138",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1
131,ChIJNZqPS6-tXkERWHMs8hl8dks,Парк Филармонии,55.77331289999999,49.1420693,"park,point_of_interest,establishment",4.1,137,"ул. Павлюхина, 73, Казань, Респ. Татарстан, Россия, 420049",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
132,ChIJSQ8KanGtXkERXvCf_ObJPfg,Центральный парк культуры и отдыха имени Горького,55.79856729999999,49.1472102,"park,point_of_interest,establishment",4.7,5977,"ул. Николая Ершова, Казань, Респ. Татарстан, Россия, 420097",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
133,ChIJgZwYPMOtXkERBkw-HHA9RFw,Парк уникальных хвойных пород (на снимке у вас видны посадки а зелени на схеме почти нет),55.75982710000001,49.1880457,"park,point_of_interest,establishment",4.8,4,"ул. Хусаина Мавлютова, 2,Казань, Респ. Татарстан, 420087, Казань, Респ. Татарстан, Россия, 420087",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
134,ChIJr0F7qk2tXkERX5OZV40nUFI,Стамбул,55.8180135,49.1105584,"park,point_of_interest,establishment",4.5,669,"Рабочая ул., Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
135,ChIJsdxxrv2sXkER8lkfMAQRRrg,Парк им. Карима Тинчурина,55.77554439999999,49.106933700000006,"park,point_of_interest,establishment",4.5,221,"ул. Карима Тинчурина, 15, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
136,ChIJfbumFtmtXkER0Rd5OzxXW0I,"Детский парк ""Калейдоскоп""",55.75163939999999,49.1955036,"park,point_of_interest,establishment",4.7,1963,"ул. Рихарда Зорге, Казань, Респ. Татарстан, Россия, 420101",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
137,ChIJD_uOyG-tXkERvb5whi9rAk8,Мемориальная зона Парка Горького,55.7979606,49.1489821,"park,point_of_interest,establishment",3.9,11,"Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
138,ChIJB2HKNoGyXkERdmh_MAURa-c,Советская Площадь,55.8026878,49.18584310000001,"park,point_of_interest,establishment",4.3,887,"Казань, Респ. Татарстан, Россия, 420061",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
139,ChIJF7tcyT6tXkERmcIhRzOfEj4,Парк Дворца Земледельцев,55.80102779999999,49.1112127,"park,point_of_interest,establishment",4.8,228,"ул. Федосеевская, 36, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
140,ChIJ3fOshOOtXkERADCqxX2MwhQ,Танцующие фонтаны,55.7614494,49.2142731,"park,point_of_interest,establishment",4.8,9,"Казань, Респ. Татарстан, Россия, 420140",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
141,ChIJH2Vot3StXkERzj02w6rvVgM,Сквер Аксенова,55.78773169999999,49.1472506,"park,point_of_interest,establishment",4.6,199,"ул. Чехова, 24, Казань, Респ. Татарстан, Россия, 420043",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
142,ChIJa-ppsxqtXkERVjQTPGO0KDA,Сквер им. Габдуллы Тукая,55.7851165,49.1203419,"park,point_of_interest,establishment",4.4,18,"ул. Николаева, 5, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
143,ChIJWVsSrm2tXkERjpaJdQSq_Xs,сквер Л.Толстого,55.795591,49.1394908,"park,point_of_interest,establishment",4.7,44,"ул. Толстого, 11А, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
144,ChIJ892ETnStXkERuhpgZlJ9PRM,Сквер Ершова,55.79180940000001,49.14827620000001,"park,point_of_interest,establishment",4.4,12,"ул. Достоевского, 57, Казань, Респ. Татарстан, Россия, 420097",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1
145,ChIJjdjJkwmyXkERnCu4D8KwdlI,Сквер,55.7781132,49.22296739999999,"park,point_of_interest,establishment",4.8,16,"Казань, Респ. Татарстан, Россия, 420100",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
146,ChIJ_arAvnOtXkERCh7T91pRsXs,Сквер им. Н.Ершова,55.79154499999999,49.1482847,"park,point_of_interest,establishment",4.3,103,"ул. Чехова, 4, Казань, Респ. Татарстан, Россия, 420012",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
147,ChIJ1RHhnXeuXkERw26j8GT6goA,сквер имени Академика Парина,55.74587330000001,49.1982831,"park,point_of_interest,establishment",4.7,104,"просп. Победы, 15к1, Казань, Респ. Татарстан, Россия, 420138",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0
148,ChIJlZ1vJ5hSWUERbpPmrf2NWGI,Сквер им. А.Н.Туполева,55.8381309,49.0796117,"park,point_of_interest,establishment",4.6,51,"ул. Декабристов, 199, Казань, Респ. Татарстан, Россия, 420039",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1
149,ChIJS_wzS1OsXkERzhRRaVihIJI,Сквер им. Вахитова,55.76690010000001,49.1289313,"park,point_of_interest,establishment",4.5,2,"Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
150,ChIJfTfZt71SWUERNtDCrOa1yiU,Сквер Тебриз,55.83291510000001,49.078846,"park,point_of_interest,establishment",3.4,25,"ул. Декабристов, 185Б, Казань, Респ. Татарстан, Россия, 420080",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
151,ChIJoY8HHFOtXkERX4nfdgBiVf0,Сквер Школьников,55.82201060000001,49.1173485,"park,point_of_interest,establishment",4.1,28,"Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
152,ChIJC2g5e0qtXkER2ryd_COF6rY,Сквер,55.8131897,49.0998218,"park,point_of_interest,establishment",4.0,3,"Казань, Респ. Татарстан, Россия, 420066",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1
153,ChIJKYEgyZytXkERvgEsN6ote78,Сквер на Аделя Кутуя,55.7876771,49.17213870000001,"park,point_of_interest,establishment",4.3,12,"Спортивная ул., 14, Казань, Респ. Татарстан, Россия, 420073",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
154,ChIJpT2opxutXkERr5vCS6hMF3Y,Сквер Интернационал,55.78554200000001,49.11291199999999,"park,point_of_interest,establishment",3.0,1,"ул. Лево-Булачная, 48-56, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
155,ChIJCWCWWsWtXkERkz_04wUF4gQ,Сквер им. Карбышева,55.7557171,49.178938,"park,point_of_interest,establishment",4.5,2,"Казань, Респ. Татарстан, Россия, 420101",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
156,ChIJ0UNYILuzXkER-7jk8x_HUdM,Сквер им. Павелко В. С.,55.7873098,49.225075200000006,"park,point_of_interest,establishment",5.0,1,"Казань, Респ. Татарстан, Россия, 420100",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
157,ChIJyz2kP3WtXkERCGsrLC4zkco,шахматный сквер,55.7860538,49.15184929999999,"park,point_of_interest,establishment",4.0,36,"ул, ул. Вишневского, 31, Казань, Респ. Татарстан, Россия, 420043",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
158,ChIJUcVPZjmtXkEREeZw3te7OFM,Воскресенская башня Казанского Кремля,55.8017692,49.1070595,"point_of_interest,establishment",4.9,17,"улица Шейнкмана 1 Казань Татарстан Републиц, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
159,ChIJgxT1FzmtXkER8s4dnFase70,Кремлевская Набережная,55.8031624,49.11522739999999,"point_of_interest,establishment",4.8,8580,"ул. Федосеевская, 1, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
160,ChIJIblRFBStXkER68pq-zwGIHk,Фонтан любви,55.7940912,49.12288479999999,"point_of_interest,establishment",4.9,11,"Ленинский сад, ул. Дзержинского, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
161,ChIJtcea22-tXkERZ-QB9cop5w0,Поющие Фонтаны,55.7976796,49.1503946,"point_of_interest,establishment",4.7,216,"Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
162,ChIJA6_d9TytXkERvLUDkD8Uxhk,Манеж,55.79750799999999,49.1064093,"point_of_interest,establishment",4.6,60,"Кремль, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
163,ChIJv_W9aNpSWUER9QHhnuQ5sjM,Красные ворота,55.815105900000006,49.0580704,"point_of_interest,establishment",4.5,197,"к1, ул. Степана Халтурина, 5, Казань, Респ. Татарстан, Россия, 420032",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
164,ChIJY-GbQxatXkERv2hX9PhgZBY,Александровский Пассаж,55.7942307,49.11551180000001,"point_of_interest,establishment",4.6,18,"ул. Кремлевская, 17/22, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
165,ChIJ00fRyDutXkERMOdWRHzigUw,Тайницкая башня Казанского кремля,55.80118659999999,49.1038373,"point_of_interest,establishment",4.7,49,"ул. Шейнкмана, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
166,ChIJVXv3RRetXkERebCSpM3BgfE,Памятник карете Екатерины II,55.7914807,49.113299100000006,"point_of_interest,establishment",4.7,198,"ул. Баумана, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
167,ChIJ79ugKQWtXkERK_wlyQlmE2I,Фонтаны,55.7838041,49.1187148,"point_of_interest,establishment",4.6,285,"ул. Татарстан, 2, Казань, Респ. Татарстан, Россия, 420056",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
168,ChIJU65BmSGtXkERfc65lagmAVs,Казанский кремль,55.79935620000001,49.1059989,"point_of_interest,establishment",4.9,32139,"Казань, Респ. Татарстан, Россия, 420014",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
169,ChIJ5QAEShGtXkERreY0CAy6RdY,Дом Ушковой,55.79164069999999,49.1210967,"point_of_interest,establishment",4.6,55,"ул. Кремлевская, 33, Казань, Респ. Татарстан, Россия, 420008",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
170,ChIJCTenvg-tXkERDL7NAxUZnBs,Галерея Славы Зайцева,55.78786650000001,49.1214938,"art_gallery,museum,point_of_interest,establishment",4.9,129,"ул. Баумана, 51/50, Казань, Респ. Татарстан, Россия, 420111",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
171,ChIJnctOTKatXkERifNETZLbBKE,Памятник первому трамваю Казани,55.77692,49.1427334,"museum,point_of_interest,establishment",4.7,19,"ул. Петербургская, Казань, Респ. Татарстан, Россия, 420049",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0
172,ChIJk5OcmmetXkERx_K1xoubtcQ,Мост Миллениум,55.8067,49.1432999,"point_of_interest,establishment",4.6,555,"Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
173,ChIJg-PbwhStXkER8tZM6qIstY4,Казанская Ратуша,55.796368,49.1262134,"point_of_interest,establishment",4.7,183,"ул. Карла Маркса, 33, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
